iteration,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7
155000,0.0010280077742672589,0.0008859411766249381,0.000621018828055906,0.001035593165761975,0.0013439247855456943,0.0007739877644633714,0.0018185594795220444,0.0018939991401101808
155002,0.0017537113374688773,0.0026106207469958065,0.0026357775029523106,0.0053475910422540185,0.0032776436056147773,0.0018264791632165989,0.0028854082739960263,0.004480049241024853
155004,0.0008005362504430492,0.000966254030324798,0.002470873173141666,0.0036164090271748606,0.0013770717052746934,0.002310985149461278,0.0016098692386569274,0.003082362636410929
155006,0.0020239394861540916,0.0010326258123228294,0.0012573792968317982,0.0021490566104992587,0.0038669766197054756,0.0012998552079912656,0.0029930818703728518,0.0028873392358464423
155008,0.0013666705003934632,0.0009044079664394279,0.002978744535833258,0.0032605318703082947,0.0014347795148248466,0.0016214944402265369,0.003833284432184017,0.004783181791489177
155010,0.002559507270671668,0.0014958177911562759,0.0017741545260164943,0.002083879112468892,0.0016941740069000844,0.0012439575185985152,0.0019628244645133464,0.003066398721394817
155012,0.0019174033812854319,0.0018977071308521332,0.0017580347198023483,0.002373482527747106,0.0015343514092403115,0.0020778552655632693,0.0020140451175311297,0.0026135817670969175
155014,0.0031715492808823686,0.0031453999653541787,0.0025722069011591686,0.0025410222490342,0.00501438603044968,0.004516149102884448,0.00285172815827317,0.006287437383546701
155016,0.0014149166211535752,0.0011190659947546977,0.002244316597654894,0.002662049271344183,0.001464559852868988,0.0011519664935172452,0.001405076610792047,0.003904531898811181
155018,0.002201278195901546,0.005010095507418877,0.0020335926610549754,0.0044778801978755944,0.002258121768250243,0.0025788235078183647,0.0025041644467039964,0.0056888630389408945
155020,0.0023909994933826173,0.0013137475258379189,0.005531959236158068,0.002945866459859184,0.0021612617879365192,0.0014577409289278642,0.0016677844910666928,0.004465186633751728
155022,0.0013953808682396485,0.000828215941384023,0.0010997428055150582,0.0016040469574557653,0.0011575245995554817,0.0009688560520761426,0.0015014894803550144,0.0034281976214605714
155024,0.0021175322739014485,0.0005678430819848791,0.002036767629796224,0.0020061791150860625,0.0015869241624001523,0.001536057134464086,0.003046785357512294,0.002201286235897229
155026,0.0019175606356847674,0.0016066539420723225,0.0015881056579443303,0.0017707859729947928,0.0025021306492717527,0.0017238806615296198,0.002877322392619286,0.00477090113747991
155028,0.0037703968930833387,0.0011483026888270548,0.001489643492142756,0.002103974411769141,0.001591544290025837,0.0016461563109979593,0.003702331028315131,0.004749042346985144
155030,0.0010888379664497766,0.001007570115029388,0.0018889740084473972,0.0018417389213910007,0.0015948851758507687,0.0021710797663648945,0.0011685569024933035,0.0031569860997615606
155032,0.00264725153743052,0.0011733387848823634,0.0022465524843474777,0.0024005242007679173,0.00239421458115624,0.0030928873902991705,0.0032920144713993182,0.003212867487500992
155034,0.0015867078004296875,0.0010846855781346948,0.0020530327243884067,0.0019154933532883334,0.0017262430133735962,0.0017558280308129781,0.0014628988686360977,0.0039079805889772334
155036,0.0010082149121251605,0.0010491798119047907,0.002274215330144838,0.0019657854870602925,0.0023489344472754775,0.0022419710495675954,0.0034871050252554547,0.005314280328494958
155038,0.001733705510951769,0.002030362424649282,0.0014231192485798655,0.0023287348849565653,0.0011631265736809088,0.0016470660311796032,0.0022316144529233584,0.003209940666672184
155040,0.001939397741157478,0.0008812360477579301,0.0018567369279409857,0.00264518610415565,0.002528172905926898,0.0012530183323989363,0.0011922675699377466,0.005383128798599535
155042,0.0020551475875141834,0.0018132395453518552,0.0031957974433558523,0.0025586923986256616,0.0022845430631296543,0.002539413924496081,0.003216420560886016,0.009366169796305224
155044,0.004923630262688938,0.002199821800725213,0.0012504769469757898,0.0018999840035999332,0.00139203057836558,0.0016083611359542088,0.0025161125010168123,0.00206320570595242
155046,0.0008912887632664436,0.0010320153799057152,0.001648127235300001,0.0031879874311618317,0.0025105433079933986,0.0015314325957447444,0.0018075482182027813,0.002706657760587261
155048,0.0030933510704807127,0.001918130002741672,0.0020452387954908446,0.002022033048943564,0.0028920588785590895,0.0011321730568898541,0.00315178430144393,0.0029292671978765755
155050,0.0024802478941948203,0.0021911036644164383,0.0015590196323128774,0.0035812533154928744,0.002079474566263839,0.0010988651093281204,0.0021665766786521795,0.0051305880792549274
155052,0.0008158761610545552,0.0010306388593981503,0.0012790073002504898,0.0018391828058528376,0.0015738875621496146,0.0008682123030974466,0.0014045694837479111,0.002664695844075915
155054,0.0037449352944036868,0.0017562688830621287,0.00116856072287419,0.002395068826607241,0.0019127721652199003,0.002733805830091099,0.002203245635941778,0.004129760121021286
155056,0.0015622823436425293,0.0005726340309764079,0.0010335233558672052,0.0013428523978122886,0.0017735768234869997,0.0010784420193667987,0.002038298522300322,0.003753120323652173
155058,0.0024358509638087306,0.0014612134790975007,0.0012561186140996328,0.002142971293257523,0.0021039446794995365,0.0024564069579669084,0.0025589984315633196,0.0034244238970654456
155060,0.0008955485404117981,0.000975865645827665,0.0010023564168806787,0.0013703227507472354,0.0015591555473004753,0.0011448083206456183,0.0009728140381449896,0.00207050892110551
155062,0.0018164942064548134,0.0009881384837095997,0.001914295179389694,0.002019339297026912,0.0023372652762119334,0.0017602159118626504,0.0021648437266609394,0.004811115932925825
155064,0.0016186422208699924,0.001140895192046687,0.0019183215509435692,0.0026152953249881095,0.0022851602514278313,0.0018012624535688332,0.0011685372913030623,0.006508977120933734
155066,0.0013945744281334549,0.0008378016439704629,0.0012147046164524694,0.0018921555791057282,0.002212163431561512,0.0014753699207545878,0.002007123971825564,0.0020871237155102446
155068,0.0008720038454210523,0.0006503378489331225,0.0013722924272805415,0.0024216494755214257,0.000888984957700293,0.0007424402462499202,0.0024487912030468767,0.0017199539038205286
155070,0.0016311615971213028,0.0010126211717146477,0.004001881827600029,0.002184392469906149,0.002258786013663361,0.0023678625665840003,0.0022254540401707296,0.002552526271425451
155072,0.0029999198328129056,0.0018176728120791186,0.0016203218804697883,0.0029123810972765535,0.0021417467139701746,0.0026658255461042973,0.003030012035484475,0.002941286542330071
155074,0.0023296805775219337,0.001354158081111001,0.001608900815645145,0.0021755958693681215,0.002215459381785259,0.0022130143524038554,0.0015021573245893038,0.003202783350697916
155076,0.003428441046332331,0.0015769888495814066,0.002712376242788986,0.0030301711646265606,0.0015984446254280749,0.001355665629839256,0.002864367429712189,0.00466274094177882
155078,0.0025962348630149124,0.0019526448837101779,0.0020007992456828744,0.003483361449590619,0.002536584915198828,0.00233029627979732,0.001961270713835228,0.003906918718225905
155080,0.0015912274536256654,0.002087030112021049,0.0024435099321330617,0.0033971900560998552,0.0037396545807290155,0.004031948417640374,0.002017014395901351,0.009160221909565502
155082,0.0015391180189339299,0.000883826028478394,0.0012151050639836042,0.0026360242286398994,0.001897820406516884,0.0013441637894300862,0.001413794136720728,0.003077795162799435
155084,0.0010788264370873574,0.0007564772329529124,0.0011364896273052955,0.002160387285047319,0.0010337190567922955,0.0011198101001925892,0.0013118734993645825,0.002182496815853044
155086,0.0016007468618097764,0.0011929357750122827,0.001857247423863187,0.002508579315345219,0.002186564518207812,0.0023920881975394437,0.002722523770702312,0.003907678779455859
155088,0.0020103991485029837,0.0016022057620008884,0.0025843205453757734,0.0038795212875464835,0.002071821146473876,0.0019675498862686963,0.0016861350519675883,0.004149736700132189
155090,0.0022284215118357903,0.0017528144220675529,0.002277839856511754,0.0024982997686615604,0.003149133374470703,0.0030383900344058135,0.0026766411597032302,0.0052420572179868175
155092,0.001886569118686468,0.0012052184280780254,0.0021566118120388555,0.002358367121943053,0.0015816753943869721,0.0018682790250277442,0.002308523389559447,0.005119078985739434
155094,0.0015522199882989085,0.0008660046408183325,0.0014131952496922034,0.0022569061264499646,0.0013630982184986706,0.001236722426794637,0.002061423272518903,0.002713873080190332
155096,0.001462587984225619,0.0017908526535288655,0.006729838631822693,0.0013537131347691883,0.0030765511278618707,0.0024681581241106088,0.007591707476996279,0.002164873192838146
155098,0.002066732237829605,0.0009440195848421512,0.002343986757439076,0.0014236156572179498,0.0018463954338585609,0.0010229224904816925,0.0021983826555285746,0.002650643293420407
155100,0.0015416009231406513,0.0010197475575957071,0.001530123154720578,0.0020129916617355748,0.0013163550823383496,0.0013162466866328965,0.0014751861983644532,0.0025557460723871217
155102,0.002935719046597507,0.0010700321376625604,0.0016631238908782486,0.002025476281034777,0.0012779302426968592,0.0010630656088821966,0.0019695855449719663,0.0027359383056624886
155104,0.0022049686978026367,0.0019709801717531783,0.0022016753193219163,0.00401939282621161,0.0019457933357893697,0.0019132691233365723,0.00381668026669392,0.005502522001278598
155106,0.003394698293828713,0.0016101152764629867,0.004483935883714318,0.0032931140548880244,0.0022558005094902023,0.002386648246770054,0.0020419858518403444,0.0034473515725608195
155108,0.001253446411905737,0.0006575031919007351,0.0010418869243007528,0.002636358187380186,0.0019763658680955892,0.0010085927559034952,0.0018291978709644857,0.0024056733250097384
155110,0.001335133060777205,0.0012996601975174965,0.0012996489163674824,0.002032668466641019,0.0014271509227353901,0.0015871170901766846,0.0015798533061995995,0.0027363424514540574
155112,0.001822825872746861,0.0013557654862129814,0.003313666167509277,0.003170599398681029,0.002576159811210635,0.0016145585479821478,0.002662750486981738,0.005544040816866991
155114,0.002501503082470005,0.0017280042244265936,0.001732102945235292,0.002377150408397602,0.003105871946296246,0.0022637879835301633,0.003623167917589376,0.008937257960339784
155116,0.002018915118605205,0.0016505133942248396,0.0026263375539068434,0.003440392124962735,0.0023268523418986664,0.0017133703241170029,0.0027900492958483764,0.0029572139375273615
155118,0.002501809030086344,0.002986501297513877,0.0015448002686536816,0.0029497025049974313,0.003900193630307705,0.002079087262647994,0.0025834169046881073,0.0047496718502682556
155120,0.0010477303896223727,0.0006931437356937943,0.0012001035071441124,0.002010232453413821,0.0017013966775854122,0.0019629885220973226,0.0020852602100068923,0.004399533591638305
155122,0.004074758202378348,0.001555498500613997,0.0017862969882676133,0.0037193836545661996,0.0028369929276746003,0.003071009344690845,0.0026907782117117224,0.0068073656032618945
155124,0.001239474852524014,0.0012307888936829436,0.0011500805476636344,0.0028392355363206084,0.0016459513638738543,0.0019558459982684795,0.0015344059847755553,0.003995738084339229
155126,0.0014185676314504292,0.003121906095452154,0.00206777357358906,0.0034034849656783828,0.001807629627325738,0.0019225765798847605,0.0022028857878391706,0.003146447203050906
155128,0.0011887084266994918,0.0013155637071516346,0.001081194647776909,0.0017742518127196322,0.001193117460351667,0.0013709116568885182,0.001158027318315727,0.002242371826628467
155130,0.0015805910794757794,0.0007725421446940807,0.0017097593113413329,0.004892720996552136,0.001405660925669086,0.0022817299120325846,0.002059262243006066,0.003863740581917574
155132,0.0014350315453998258,0.0010001935714933907,0.0015592382171059627,0.0019019840887791184,0.0017147287911578601,0.0018986335588567216,0.001160682406623495,0.0028672918362337985
155134,0.0010959753663362243,0.0009436760096557251,0.001358885653797659,0.002378530272823323,0.0016639100313579208,0.0018135111315740332,0.001934411006950576,0.0029430691740550685
155136,0.0016824740214871903,0.00129198451805973,0.001618781909428435,0.001747342444440872,0.001802656902912203,0.0014165086448303388,0.0018543536163946467,0.004171975847301612
155138,0.0019296408044838231,0.0011338320148377434,0.0030969452519977736,0.0017597245569312414,0.0020004533298379062,0.0016824688261602022,0.0015295479007371299,0.005885233517327615
155140,0.0017343818689441598,0.0010309732744141625,0.001198822606887584,0.0024118377481299746,0.0015822731115394811,0.002694579829249699,0.0009640419108320059,0.0030007189059784306
155142,0.0015015740715190184,0.001098330462032726,0.0020962490483901336,0.0038029244425463876,0.0022451242552188333,0.0032948749678531897,0.003503681613037879,0.0031387779081094025
155144,0.0008016073917930383,0.0009671395184357758,0.0012292357071244653,0.002569167452989518,0.0010875903850186136,0.0008530142792292951,0.0011827801445886271,0.00280878472776408
155146,0.0018796614533924672,0.0010438081367847851,0.001100433499490197,0.001431827918886519,0.002064387652407129,0.001019571264261901,0.0017677075490768607,0.0025639853496990522
155148,0.0016977498060524732,0.0017406161466611142,0.0027643538677859514,0.0032070582165977246,0.0032545185534874066,0.0017335274459687883,0.003631807922612973,0.005689281142410074
155150,0.0012292012262249963,0.0007432916163451243,0.0007553339969463974,0.001736683404248096,0.0016135722546546521,0.0008577013772627408,0.0020071733734925434,0.002522265945938129
155152,0.0015754175670817383,0.0008885230663544519,0.0016938216631513653,0.002545696524659649,0.001395821475544748,0.001192347837280519,0.001940148536561992,0.005109336933089514
155154,0.0010407230283568936,0.0005828101226592608,0.0010483244640369094,0.001486690833707796,0.0017208810074643838,0.0012017869535197456,0.001077114091127887,0.0020055491117343532
155156,0.0023670635729625134,0.0010426551969301562,0.002050085619634212,0.001416196000445305,0.0012678053162346187,0.0010054214935011907,0.0020120758372237924,0.006242916012454636
155158,0.0018590867539241551,0.0010903772906925568,0.0022128748574619245,0.0022497357666475537,0.0022466672567068025,0.0014634509052141725,0.0026716097361395713,0.003402274538640407
155160,0.0029568715833525605,0.001407211121425847,0.0018616916991618382,0.0038459531877959585,0.003002825655193997,0.001199057628195957,0.002165915731220172,0.004569818008835824
155162,0.0021673251343379413,0.0009472740557279515,0.0022772471235822517,0.0032355849755028032,0.0011691277366266406,0.0011476804223811143,0.0027801485939217413,0.004577124032094426
155164,0.0016505739329988334,0.0007875862900255104,0.0012496105506729638,0.0013643971645660585,0.0009701769983759025,0.0012871460698962722,0.001509866010746333,0.0019023792275879026
