iteration,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7
155000,0.0008969088023014771,0.003982625890628422,0.0011129485541430117,0.0011773684701833625,0.0007631834423997043,0.0018885760551423797,0.0011533969590884485,0.0015795405968078852
155002,0.003259778891883683,0.014130742337168878,0.0029934434351786,0.00588226285405119,0.0013230545217247092,0.004415953996313393,0.002099207973114192,0.00490342820623374
155004,0.0011497212785177013,0.005384252764875586,0.0025880071872317334,0.002498067767395598,0.0017713842305622785,0.0020828456297437015,0.0015746617847889888,0.0017635509345264588
155006,0.00416234219360323,0.006912225027886132,0.001967532701037125,0.008500363925122656,0.000947310058149884,0.00335877431633215,0.004459190393735213,0.005472640772453963
155008,0.0019236495698776168,0.02440865181565588,0.002716017959947817,0.003045099034716517,0.0019250994311304503,0.002898634505129394,0.0028313863179164067,0.001733350320712257
155010,0.0029517617219490533,0.01172886911361909,0.0020143881937135927,0.006774442815020765,0.000866335857709153,0.004413331288903644,0.0043730326832793764,0.006521946890870822
155012,0.002733110120851104,0.007933304260249407,0.0029793329684315584,0.0037476773923119655,0.0013648460651802807,0.003539949605638526,0.001996098950257999,0.0033378049295373913
155014,0.008130442761882017,0.04018020973555836,0.0038683337869278717,0.021243306059999023,0.0023898006752762907,0.007775817183985956,0.004366724474004435,0.018289604619159405
155016,0.0023252899458094944,0.016194743384475352,0.0018971891568517751,0.009445074986287105,0.0011857048477639243,0.004408866855674598,0.005863176630547751,0.010495089242116507
155018,0.004641676789971294,0.05321109859583206,0.005667231449580312,0.015420245948101707,0.003279696490452233,0.004964373146816081,0.003662176762608285,0.008419543846205357
155020,0.002876782485126697,0.007113656396527057,0.0036680224821567103,0.00633812658364491,0.0018293103578371217,0.004503045389682436,0.0019419306163416389,0.0043430071112849356
155022,0.000956956631945758,0.006461931416069933,0.0010995612100112157,0.0024136105005117536,0.0012109277682892522,0.0016697674034899107,0.001555169700431458,0.0016782034223814662
155024,0.0016886480611467136,0.011047257893270768,0.0015685140545775855,0.003855893749614092,0.0010626752660976152,0.0022924449450900802,0.006611723858207519,0.002733375773169025
155026,0.0025594601538143774,0.008342825091860684,0.0021878941936295804,0.0035147187300767074,0.0014241537652344288,0.0028064314268095997,0.0010702224902897073,0.0034803521251559055
155028,0.0022109364031245443,0.013321439018209924,0.0016691284209514046,0.006324512616098732,0.0017351983280358696,0.0025635948940581077,0.0018810212920609276,0.006054699400184715
155030,0.0016912282045616345,0.009299005686758621,0.0017698571181679196,0.0024299229079007834,0.0007744171006331957,0.0020012715124111957,0.002316435043501708,0.003858800665113904
155032,0.00292638510452381,0.00973703895246919,0.003344015735642414,0.009643411367710408,0.0012101023990625098,0.0021145234565156934,0.008588720610026856,0.004642168166508975
155034,0.0016621593221800707,0.007160438300979344,0.001435502927375501,0.0022966063030832734,0.0010150449710375486,0.0026495033904999077,0.0014054824341958594,0.0015396681732211676
155036,0.0031874531941868955,0.008389334480158661,0.0015784004766041804,0.005092859904865021,0.002666278340333117,0.0031735178862224572,0.002461005002413544,0.00465991471392041
155038,0.0024001832633901987,0.010479615656223906,0.001185849035370501,0.001968497503541722,0.001866012866980571,0.003087906782896624,0.0017469098763345792,0.003980663552639818
155040,0.002262537504014228,0.013529589947268938,0.0025618598953800475,0.00292436417208998,0.000967294998480004,0.0035382577670859533,0.005104223461613933,0.002870681977257608
155042,0.005668513710427314,0.011269319166338443,0.003362168241181754,0.007047863619234429,0.0017068224545404576,0.004353114910210287,0.003769970064982933,0.0066992260912890345
155044,0.003349572105846979,0.014370881725024598,0.0018751667307355252,0.004354895578540463,0.0016897976111076574,0.004922410130803245,0.0047857276442722085,0.0036818641698053295
155046,0.0026724181279655923,0.008740493791037862,0.001627618486288951,0.0034353381820989015,0.0012791658468941508,0.0022519941502486956,0.002244103764543884,0.001973660350931772
155048,0.00538901999153385,0.012244460279922154,0.005569800330832209,0.012267525819332159,0.0010240911752014276,0.0060303549526727895,0.0026111217481583626,0.006616909528294246
155050,0.001630185586650748,0.014697706175194336,0.002297175124654993,0.003086405311854501,0.0015274453852004571,0.0029615945775885028,0.0025146850641841884,0.004437229715875068
155052,0.0006707577427247403,0.004598401086078285,0.0010700501729088568,0.0009907070544434848,0.0009554187856516995,0.0017644183571401961,0.0017047499762146284,0.0009773852638878117
155054,0.0019591440503147345,0.01868861044443193,0.004417088863137908,0.005067652187700722,0.0010768774051834878,0.004269304551586528,0.0024517829614812,0.0040496008627793345
155056,0.001352294893891326,0.007233088380569408,0.0012259040070829036,0.0019013157607239567,0.0008571797362864932,0.0028196002226699712,0.005932571149176946,0.0015330223423506428
155058,0.0019582425376283435,0.02047114333706279,0.0033415831784542466,0.012016453998712429,0.0013533650145598625,0.002422820314468846,0.0034024970498303247,0.004968208160695875
155060,0.0017672496027626577,0.004311064359869887,0.0012344004922510005,0.002092195052679338,0.0007542183275526838,0.001892684858626703,0.002053080662280396,0.002897281245187122
155062,0.0019111452013942931,0.009415112752159338,0.0012556224911309949,0.0036020189313680367,0.0013635923008872286,0.0024739250792941286,0.0020285207481605116,0.0030996367614344877
155064,0.0022383462805480314,0.0051115888647817465,0.0014862039395213689,0.004286808067119674,0.001151754339136224,0.002445811588192362,0.0027942941275355265,0.003048380001216891
155066,0.0021875871755527992,0.009713876401763744,0.0022844394349533226,0.003662943747517744,0.0015477461500543743,0.0024215798134739064,0.003697965707749662,0.005237438494534674
155068,0.001433686697735817,0.004205618496020469,0.0012837225924827167,0.0015744119670669937,0.0010663692637337269,0.0018923053126502914,0.0039067827346750406,0.0011353013876853751
155070,0.0035811882188607896,0.010969228665571651,0.0027531848038959833,0.005360256261932372,0.0014174908249443008,0.004847179665214141,0.003013820400319514,0.0031476271213294466
155072,0.002927128773758128,0.008408995683808984,0.0025567853816882563,0.005748357033701412,0.001243419665366688,0.003666305720726959,0.0024595345349603392,0.004558092220040777
155074,0.0016832848964082464,0.012977189966264291,0.0028151274774865787,0.005971176985568649,0.0012066008246698484,0.003249548717120923,0.009944974687760288,0.00732580964244911
155076,0.0033691372427979704,0.0064369792462513065,0.0028638179737763836,0.0035883265092635647,0.0025388019711650167,0.0036199226116560013,0.005496434296141439,0.0047364548890982405
155078,0.0020889512760000756,0.014758336064638833,0.0024195303646169647,0.005719339321789363,0.0030586591387860573,0.003380997595068838,0.001534260063056403,0.0032071987218402903
155080,0.0039015319483548666,0.007888581318419519,0.0017916384602073704,0.0023298934747146977,0.002131078991086943,0.00580447027278197,0.0018052647585978937,0.0020888463943437158
155082,0.001887019615410393,0.006650876774634051,0.0021651318104789485,0.004506596871146407,0.001818568693611411,0.0036692449889983436,0.0035387461735826437,0.0033123603304239385
155084,0.0014627341613229206,0.014988117142412938,0.0024367618876672825,0.0023537196301797736,0.0021549454520210093,0.0021856260441988073,0.0012041698051240696,0.0021370323719933776
