iteration,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7
49114,0.03093790494257953,0.01978741210055901,0.019160661747833707,0.008649698871543932,0.05810703017852248,0.02053068697108884,0.01953503257771083,0.010158037162943723
49116,0.0138390635069357,0.009407913636096055,0.009927301990043047,0.005878056745395321,0.026212704891804606,0.00884492696719108,0.009349879497933478,0.006339060249104023
49118,0.023226005835935704,0.01462078752596302,0.014538058328783576,0.008456852263464043,0.03882084160497379,0.014033496999168948,0.01329515861611541,0.008526760905709863
49120,0.014695113920654146,0.011394146083859802,0.011265314244328417,0.006870379737346832,0.02573443793188468,0.01141188817621619,0.010199270013848738,0.007680583267422103
49122,0.014539828122966725,0.011288575498051623,0.01193414494765932,0.007836406036099142,0.024995838998975728,0.012372456185684444,0.009747281464760393,0.008992532276707266
49124,0.019695399358995225,0.01467180113743144,0.014235092772447777,0.009810028812522242,0.03444353709398573,0.015619822275497519,0.01285336199091014,0.010517656247993001
49126,0.01797147908497032,0.011864507886184816,0.012326935687952734,0.006965906669851363,0.03304769410776154,0.01171341405864329,0.01121205114442031,0.007060783356444
49128,0.013824607068674055,0.01011637524450798,0.010027570031470256,0.006623591239757198,0.02337203411387012,0.010267836276052711,0.008645056850187738,0.006700065231374452
49130,0.015970928037774224,0.011556687700422563,0.011578156783632887,0.0077403785229359645,0.02915541223968554,0.01092028958956015,0.011012058994105622,0.007553923453654188
49132,0.015495040799085091,0.011614598455013392,0.011634010815243734,0.007152495404403381,0.026712401102330086,0.010482038181876874,0.009782325200552444,0.007770150963726019
49134,0.016793376210021194,0.01150586878475579,0.011227754557872283,0.006217153480357673,0.031955390502421466,0.010446702890277992,0.010600524909166131,0.006239246681945032
49136,0.018358618306770547,0.013466782255613874,0.014872740316164368,0.01024195412261536,0.03031129138631261,0.015285650437226794,0.012199952916703616,0.011972464440289043
49138,0.018341702837354257,0.012380310568065822,0.01221473248968824,0.008180758405856636,0.03227057066837702,0.011968383730318388,0.011942000641256334,0.00752874423530786
49140,0.013163754317260745,0.010700604634390709,0.0106672494243496,0.0072597821823131015,0.022899986924267646,0.01065570368894897,0.009573038093675601,0.00788198379398275
49142,0.01901716888919247,0.015394166335665427,0.01565627081579013,0.011257625903909663,0.03280819276307856,0.016144791689767013,0.013651792194808943,0.011815584661656553
49144,0.021695539933290542,0.016389842378651487,0.016750175980911886,0.011296141362905132,0.03665338200457691,0.018959309679203784,0.01526480999605001,0.012520815038617406
49146,0.014285267538377333,0.010768883020587039,0.009119472991148625,0.005946649573790097,0.023973789747061325,0.009844667580978739,0.008532578165471927,0.0057442182831449196
49148,0.012947166648247743,0.009500348688382454,0.009795350634812794,0.005897519604517676,0.02283904003797943,0.009728424352944354,0.008513960842184753,0.006406334870277031
49150,0.013636222811360066,0.010258007412492276,0.009850993609883452,0.005678919630132173,0.023954569868024578,0.0093688869457067,0.008418670163004072,0.005551864548959673
49152,0.011786904993106584,0.008311537893155807,0.008630141539661074,0.005413973172074871,0.020034729051936262,0.008663281508974885,0.00791412407812686,0.005498329090929455
49154,0.016585222929583532,0.012216229549949498,0.011732447168469662,0.007510533730688884,0.02877621954819909,0.01153204432748739,0.011439507337893895,0.007856002988986754
49156,0.018101045430812812,0.01371862971064619,0.012561592454214898,0.006424901675925965,0.037308096328505735,0.01102316565097633,0.014266444994120775,0.006484974538269184
